r;rid;node1;node2;type;w
r;30892192;4658;72302;0;41
r;30880856;4658;72302;3;27
r;376168582;4658;73827;25;25
r;14643663;4658;73827;41;46
r;72049808;4658;73890;777;9
r;1790611;4658;73896;666;1
r;114158634;4658;73944;10;6
r;193725775;4658;73956;10;50
r;319666413;4658;73963;0;28
r;367265422;4658;73963;24;-25
r;15668616;4658;74459;0;32
r;14701669;4658;74459;10;39
r;1681802;4658;74580;0;59
r;240385;4658;74580;10;53
r;83029168;4658;74619;0;22
r;82816826;4658;74619;10;30
r;1790606;4658;74619;666;1
r;3866841;4658;74734;777;9
r;319666439;4658;74776;0;26
r;3866702;4658;74807;777;9
r;82169198;4658;74846;0;33
r;82074984;4658;74846;9;26
r;97756797;4658;74846;10;29
r;97054007;4658;75048;0;18
r;9992288;4658;75048;10;14
r;3866861;4658;75068;777;9
r;97868871;4658;75199;17;5
r;114139064;4658;75551;10;6
r;3866793;4658;75686;777;9
r;3866801;4658;75985;777;9
r;319666480;4658;76100;0;29
r;15072146;4658;76431;26;61
r;15600820;4658;76457;0;26
r;14509720;4658;76457;10;30
r;272364170;4658;76822;24;31
r;82166001;4658;77008;0;21
r;82077587;4658;77008;9;-40
r;82167836;4658;77424;0;23
r;82076149;4658;77424;9;-36
r;9984201;4658;77579;10;4
r;81936663;4658;77949;0;30
r;80648575;4658;77949;10;28
r;3866781;4658;78123;777;9
r;319666456;4658;78240;0;29
r;319666392;4658;78286;0;26
r;372672678;4658;78365;23;2
r;97144040;4658;78573;0;32
r;97144042;4658;79255;0;29
r;84304664;4658;79376;0;28
r;84126437;4658;79376;10;30
r;431704;4658;79426;22;70
r;385107558;4658;80350;26;63
r;83001725;4658;80448;0;23
r;82761642;4658;80448;10;28
r;13701942;4658;80589;15;27
r;10121549;4658;80791;10;9
r;15357120;4658;80973;0;30
r;601246;4658;80973;3;-29
r;11866419;4658;81068;11;121
r;15600818;4658;81128;0;27
r;14509716;4658;81128;10;36
r;193561049;4658;81196;26;31
r;319666454;4658;81920;0;28
r;82170575;4658;81934;0;29
r;82067466;4658;81934;9;-30
r;97053993;4658;82646;0;27
r;10007003;4658;82646;10;19
r;83029173;4658;82778;0;21
r;82816836;4658;82778;10;28
r;364257701;4658;82942;10;25
r;24313302;4658;83121;0;28
r;24294986;4658;83121;10;37
r;9358545;4658;83944;0;91
r;2383831;4658;83944;35;91
r;29329207;4658;83983;0;28
r;9997250;4658;83983;10;28
r;98623609;4658;84319;0;17
r;97414429;4658;84319;10;28
r;243916;4658;84632;0;79
r;193706;4658;84632;10;193
r;234543;4658;84632;15;88
r;416809329;4658;84931;0;25
r;84305569;4658;85032;0;24
r;84125313;4658;85032;10;26
r;3866775;4658;85891;777;9
r;319666434;4658;86043;0;28
r;3866808;4658;86055;777;9
r;72561473;4658;86226;0;32
r;71764717;4658;86226;10;41
r;59515504;4658;86618;0;28
r;54733809;4658;86618;5;74
r;108114704;4658;87061;0;22
r;103597108;4658;87061;10;11
r;319666451;4658;87286;0;28
r;319666449;4658;87528;0;28
r;98625720;4658;88013;0;18
r;97753341;4658;88013;10;32
r;30731124;4658;88034;0;23
r;30687694;4658;88034;10;39
r;319666431;4658;88837;0;29
