r;rid;node1;node2;type;w
r;111971807;112239;5668489;13;10
r;111971810;112239;2923199;13;10
r;111971813;112239;5668571;13;10
r;111971814;112239;5668636;13;10
r;111971815;112239;5668640;13;10
r;111971816;112239;5668552;13;10
r;111971817;112239;5668487;13;10
r;111971818;112239;5668638;13;10
r;111971819;112239;5668637;13;10
r;111971820;112239;5668639;13;10
r;111971821;112239;307153;13;10
r;111971822;112239;5668578;13;10
r;111971823;112239;5668574;13;10
r;111971824;112239;5668799;13;10
r;111971825;112239;5668811;13;10
r;111971826;112239;5668837;13;10
r;111971827;112239;5668817;13;10
r;111971828;112239;5668832;13;10
r;111971829;112239;5668816;13;10
r;111971830;112239;5668878;13;10
r;111971832;112239;5668865;13;10
r;111971833;112239;5668875;13;10
r;111971834;112239;5668931;13;10
r;111971835;112239;5668851;13;10
r;111971836;112239;5668922;13;10
r;111971837;112239;5668932;13;10
r;111971838;112239;5668868;13;10
r;111971839;112239;5668874;13;10
r;111971840;112239;5668820;13;10
r;111971841;112239;5668974;13;10
r;111971842;112239;5668823;13;10
r;111971843;112239;5668809;13;10
r;111971844;112239;5668914;13;10
r;111971845;112239;5668862;13;10
r;111971846;112239;5668867;13;10
r;111971848;112239;5669168;13;10
r;111971849;112239;5668873;13;10
r;111971850;112239;5669105;13;10
r;111971851;112239;5669104;13;10
r;111971852;112239;5669176;13;10
r;111971853;112239;5668928;13;10
r;111971855;112239;5698007;13;10
r;111971856;112239;5693749;13;10
r;111971857;112239;5698063;13;10
r;111971858;112239;5698021;13;10
r;111971861;112239;5687286;13;10
r;113039637;112239;5779048;13;10
r;113040860;112239;5717613;13;10
r;113041250;112239;5776009;13;10
r;113043271;112239;5776002;13;10
r;113692964;112239;5828641;13;10
r;226382189;112239;5673988;13;10
r;297571784;112239;5668705;13;10
r;297571795;112239;5673775;13;10
r;368235102;112239;14486079;13;10
r;368235103;112239;14486082;13;10
r;475562253;112239;17412191;13;10
r;475562289;112239;17409492;13;10
r;114405790;112239;173347;13;11
