r;rid;node1;node2;type;w
r;1682595;24758;119768;666;3
r;436502821;24758;14918011;9;2
r;330831866;24758;174176;9;2
r;295222640;24758;17559;666;2
r;295222637;24758;64238;0;2
r;97887515;24758;157007;6;2
r;97732566;24758;13369;6;2
r;29704285;24758;225849;999;2
r;29661071;24758;225846;999;2
r;25281092;24758;367261;6;2
r;1703099;24758;99164;666;2
r;1703098;24758;23178;666;2
r;474340555;24758;17409401;128;1
r;474340551;24758;17409400;128;1
r;452907216;24758;110732;0;1
r;452907215;24758;62726;666;1
r;452907214;24758;37664;0;1
r;452907213;24758;37664;666;1
r;400249220;24758;14917526;9;1
r;333385091;24758;12982085;128;1
r;295222641;24758;159772;666;1
r;295222636;24758;64238;666;1
r;98389111;24758;4316051;128;1
r;97797095;24758;58768;6;1
r;94563896;24758;4208296;444;1
r;94447712;24758;4079533;444;1
r;94373484;24758;3996993;444;1
r;94299141;24758;3913617;444;1
r;94183272;24758;3783770;444;1
r;34210381;24758;234035;999;1
r;31821266;24758;1973383;128;1
r;23083407;24758;1337921;128;1
r;23083403;24758;1337920;128;1
r;23083399;24758;1337919;128;1
r;23083395;24758;1337918;128;1
r;23083391;24758;1337917;128;1
r;23083383;24758;1337915;128;1
r;23083379;24758;1337914;128;1
r;23083375;24758;1337913;128;1
r;23083367;24758;1337911;128;1
r;23083359;24758;1337909;128;1
r;23083355;24758;1337908;128;1
r;23083351;24758;1337907;128;1
r;23083347;24758;1337906;128;1
r;23083343;24758;1337905;128;1
r;23083339;24758;1337904;128;1
r;23083335;24758;1337903;128;1
r;23083331;24758;1337902;128;1
r;23083327;24758;1337901;128;1
r;23083323;24758;1337900;128;1
r;23083311;24758;1337897;128;1
r;23083307;24758;1337896;128;1
r;23083303;24758;1337895;128;1
r;23083299;24758;1337894;128;1
r;23083295;24758;1337893;128;1
r;23083291;24758;1337892;128;1
r;23083287;24758;1337891;128;1
r;23083283;24758;1337890;128;1
r;23083279;24758;1337889;128;1
r;23083275;24758;1337888;128;1
r;23083271;24758;1337887;128;1
r;23083267;24758;1337886;128;1
r;23083263;24758;1337885;128;1
r;23083259;24758;1337884;128;1
r;23083255;24758;1337883;128;1
r;23083251;24758;1337882;128;1
r;23083247;24758;1337881;128;1
r;23083243;24758;1337880;128;1
r;23083239;24758;1337879;128;1
r;23083235;24758;1337878;128;1
r;23083231;24758;1337877;128;1
r;23083227;24758;1337876;128;1
r;23083223;24758;1337875;128;1
r;23083215;24758;1337873;128;1
r;23083211;24758;1337872;128;1
r;23083203;24758;1337870;128;1
r;23083199;24758;1337869;128;1
r;23083195;24758;1337868;128;1
r;23083191;24758;1337867;128;1
r;23083187;24758;1337866;128;1
r;23083183;24758;1337865;128;1
r;23083179;24758;1337864;128;1
r;23083175;24758;1337863;128;1
r;23083171;24758;1337862;128;1
r;23083167;24758;1337861;128;1
r;23083159;24758;1337859;128;1
r;23083155;24758;1337858;128;1
r;23083151;24758;1337857;128;1
r;23083147;24758;1337856;128;1
r;23083143;24758;1337855;128;1
r;23083139;24758;1337854;128;1
r;23083131;24758;1337852;128;1
r;23083127;24758;1337851;128;1
r;23083123;24758;1337850;128;1
r;23083119;24758;1337849;128;1
r;23083115;24758;1337848;128;1
r;23083111;24758;1337847;128;1
r;23083107;24758;1337846;128;1
r;23083100;24758;1337845;128;1
r;23083057;24758;1337842;128;1
r;23083053;24758;1337841;128;1
r;14637217;24758;55572;9;1
r;8916810;24758;317328;128;1
r;8842311;24758;257465;666;1
r;8532781;24758;132479;106;1
r;3731803;24758;106016;26;1
r;3160982;24758;145583;106;1
r;3160981;24758;15196;106;1
r;1703097;24758;225494;666;1
r;1703095;24758;106030;666;1
r;1682599;24758;108643;666;1
r;1682598;24758;88096;666;1
r;1682597;24758;116175;666;1
r;2238064;24758;138452;54;-1
r;33430436;24758;57221;32;-5
r;33430435;24758;37298;32;-5
r;333385088;24758;111137;15;-10
r;3670911;24758;117789;9;-15
r;15647803;24758;152125;3;-19
r;292814993;24758;6947797;72;-25
r;219812208;24758;1993922;72;-25
r;3192041;24758;18687;17;-25
r;1577208;24758;16746;3;-27
r;506027;24758;123418;3;-28
r;505892;24758;114637;3;-30
r;466815;24758;140176;3;-31
r;520859;24758;17559;3;-33
r;263788311;24758;10588192;6;-35
r;1917983;24758;139709;24;-35
r;164221450;24758;26062;15;-40
r;33430434;24758;102345;32;-41
r;1716068;24758;213857;24;-90
r;1716067;24758;73827;24;-112
r;98314118;139578;24758;10;355
r;148701550;6797233;24758;10;355
r;11112892;141814;24758;10;354
r;125655467;6880460;24758;10;351
r;10414501;47319;24758;10;284
r;216381868;8535678;24758;10;283
r;9082678;218238;24758;73;271
r;154220939;6797262;24758;10;252
r;84551239;3180216;24758;6;211
r;1828487;192105;24758;6;210
r;1970438;190013;24758;6;205
r;1828484;192106;24758;6;204
r;84538602;3180363;24758;6;204
r;15823116;114327;24758;10;201
r;398643782;14917526;24758;10;200
r;398824912;14918011;24758;10;200
r;31240278;143669;24758;0;178
r;150573408;6947917;24758;0;177
r;650512;190013;24758;0;174
r;31240277;143669;24758;27;174
r;150562960;6947917;24758;27;172
r;2137093;183776;24758;0;156
r;9458194;186242;24758;0;156
r;9467722;192105;24758;0;156
r;9467724;192106;24758;0;156
r;84538580;3180363;24758;0;156
r;84551212;3180216;24758;0;156
r;9424822;138452;24758;0;155
r;9496604;209061;24758;0;147
r;9498780;210316;24758;0;147
r;220070468;1816244;24758;10;121
r;11417381;213466;24758;73;121
r;12692962;352574;24758;0;106
r;12369723;252512;24758;0;103
r;398035199;15089000;24758;0;100
r;120732987;137033;24758;0;93
r;205629853;6947797;24758;0;90
r;11634728;101018;24758;0;88
r;1779595;104115;24758;0;85
r;391200709;14940408;24758;0;85
r;321871637;12321907;24758;0;80
r;54927122;41962;24758;5;79
r;11512311;54794;24758;0;78
r;31328125;143757;24758;27;73
r;981534;41962;24758;0;71
r;31328126;143757;24758;0;71
r;12052340;326589;24758;14;71
r;402871244;15100594;24758;0;70
r;402992596;156064;24758;0;70
r;402872241;15100594;24758;27;70
r;402993627;156064;24758;27;70
r;78277809;99220;24758;23;68
r;211940048;9157160;24758;5;66
r;308923823;139578;24758;0;65
r;8842305;257465;24758;23;65
r;253126444;10314012;24758;23;65
r;10603620;239943;24758;0;64
r;125653302;6880460;24758;0;63
r;10549034;120157;24758;9;62
r;2157977;95422;24758;0;60
r;11480289;325736;24758;0;60
r;11622449;283634;24758;0;60
r;13414285;265837;24758;0;60
r;13777426;326373;24758;0;60
r;13805057;234036;24758;0;60
r;13881065;65081;24758;0;60
