r;rid;node1;node2;type;w
r;10896364;71926;179875;0;57
r;10898759;71926;262149;0;57
r;10898763;71926;53428;0;57
r;10898780;71926;179841;0;57
r;10905488;71926;167273;0;57
r;10906090;71926;179961;0;57
r;10906157;71926;116169;0;57
r;10906522;71926;179966;0;57
r;10910397;71926;175815;0;57
r;11239714;71926;320397;0;57
r;11241511;71926;108303;0;57
r;11241880;71926;317781;0;57
r;11242166;71926;204345;0;57
r;11246690;71926;227708;0;57
r;11677382;71926;264908;0;57
r;11677384;71926;225847;0;57
r;11677386;71926;234036;0;57
r;11762400;71926;67791;0;57
r;12002544;71926;251763;0;57
r;12139153;71926;249943;0;57
r;12139154;71926;247967;0;57
r;12140080;71926;265225;0;57
r;13158136;71926;392127;0;57
r;13158569;71926;392128;0;57
r;13602182;71926;226412;0;57
r;13612237;71926;218122;0;57
r;13816898;71926;394822;0;57
r;14055426;71926;359281;0;57
r;14695785;71926;204940;0;57
r;905746;71926;99651;0;58
r;10577301;71926;81939;0;58
r;10577303;71926;78733;0;58
r;10577312;71926;94344;0;58
r;10875597;71926;260322;0;58
r;10877504;71926;136402;0;58
r;10878725;71926;89608;0;58
r;10896271;71926;232543;0;58
r;10896274;71926;179958;0;58
r;10896279;71926;179954;0;58
r;10896290;71926;179944;0;58
r;10896294;71926;179941;0;58
r;10896297;71926;179938;0;58
r;10896306;71926;179930;0;58
r;10896315;71926;28446;0;58
r;10896329;71926;179910;0;58
r;10896355;71926;179884;0;58
r;10896374;71926;179866;0;58
r;10896379;71926;179861;0;58
r;10898631;71926;238916;0;58
r;10898783;71926;179838;0;58
r;10900290;71926;263351;0;58
r;10904687;71926;219675;0;58
r;10904948;71926;135090;0;58
r;10904980;71926;153890;0;58
r;10905002;71926;65906;0;58
r;10905031;71926;143292;0;58
r;10905414;71926;125029;0;58
r;10906052;71926;57767;0;58
r;10906332;71926;136892;0;58
r;10907031;71926;6946;0;58
r;10907214;71926;150590;0;58
r;10907347;71926;238200;0;58
r;10907381;71926;98839;0;58
r;10908507;71926;154357;0;58
r;10908509;71926;247644;0;58
r;11238042;71926;271435;0;58
r;11238392;71926;270384;0;58
r;11241600;71926;317777;0;58
r;11615689;71926;85786;0;58
r;11745082;71926;269751;0;58
r;12054320;71926;302820;0;58
r;12139061;71926;331026;0;58
r;12139151;71926;249945;0;58
r;12372089;71926;233626;0;58
r;13081513;71926;391495;0;58
r;10536467;71926;36886;0;59
r;10577282;71926;48349;0;59
r;10577286;71926;25989;0;59
r;10577287;71926;10256;0;59
r;10577295;71926;148511;0;59
r;10577306;71926;175177;0;59
r;10577310;71926;175180;0;59
r;10896288;71926;179946;0;59
r;10896292;71926;179943;0;59
r;10896298;71926;179937;0;59
r;10896302;71926;179934;0;59
r;10896337;71926;179903;0;59
r;10896351;71926;179888;0;59
r;10896363;71926;179876;0;59
r;10896368;71926;179871;0;59
r;10896373;71926;179867;0;59
r;10896378;71926;179862;0;59
r;10898760;71926;260861;0;59
r;10898774;71926;179848;0;59
r;10898782;71926;179839;0;59
r;10898786;71926;125405;0;59
r;10905125;71926;129083;0;59
r;10905298;71926;32551;0;59
r;10905320;71926;179962;0;59
r;10906040;71926;111379;0;59
r;10906304;71926;240905;0;59
r;10906860;71926;19720;0;59
r;10907084;71926;34113;0;59
