r;rid;node1;node2;type;w
r;10588580;140176;193138;0;21
r;10588581;140176;167985;0;21
r;10588582;140176;193139;0;21
r;10588583;140176;193140;0;21
r;10588584;140176;193141;0;21
r;10588585;140176;193142;0;21
r;10588586;140176;193143;0;21
r;10588587;140176;193144;0;21
r;10588588;140176;193145;0;21
r;10588590;140176;193146;0;21
r;10588591;140176;193147;0;21
r;10588592;140176;193148;0;21
r;10588593;140176;11923;0;21
r;10588594;140176;193149;0;21
r;10588595;140176;193150;0;21
r;10588596;140176;193151;0;21
r;10588597;140176;167988;0;21
r;10588598;140176;193152;0;21
r;10588599;140176;193153;0;21
r;10588600;140176;193154;0;21
r;10588601;140176;193155;0;21
r;10588602;140176;46621;0;21
r;10588604;140176;193157;0;21
r;10588606;140176;193159;0;21
r;10588607;140176;193160;0;21
r;10588608;140176;193161;0;21
r;10588609;140176;193162;0;21
r;10588610;140176;193163;0;21
r;10588611;140176;193164;0;21
r;10588612;140176;193165;0;21
r;10588613;140176;118485;0;21
r;10588614;140176;193166;0;21
r;10588615;140176;193167;0;21
r;10588616;140176;193168;0;21
r;10588617;140176;193169;0;21
r;10588618;140176;193170;0;21
r;10588619;140176;105427;0;21
r;10588620;140176;193171;0;21
r;10588622;140176;193173;0;21
r;10588623;140176;193174;0;21
r;10588624;140176;193175;0;21
r;10588626;140176;193176;0;21
r;10588627;140176;193177;0;21
r;10588628;140176;193178;0;21
r;10588629;140176;193179;0;21
r;10588630;140176;193180;0;21
r;10588631;140176;193181;0;21
r;10588632;140176;193182;0;21
r;10588633;140176;193183;0;21
r;10588634;140176;193184;0;21
r;10588635;140176;193185;0;21
r;10588636;140176;193186;0;21
r;10588637;140176;193187;0;21
r;10588639;140176;193189;0;21
r;10588640;140176;193190;0;21
r;10588641;140176;193191;0;21
r;10588642;140176;193192;0;21
r;10588645;140176;193195;0;21
r;10588646;140176;193196;0;21
r;10588647;140176;193197;0;21
r;10588648;140176;132916;0;21
r;10588649;140176;193198;0;21
r;10588650;140176;193199;0;21
r;10588651;140176;193200;0;21
r;10588652;140176;193201;0;21
r;10588653;140176;193202;0;21
r;10588654;140176;193203;0;21
r;10588656;140176;193205;0;21
r;10588657;140176;193206;0;21
r;10588659;140176;193208;0;21
r;10588660;140176;193209;0;21
r;10588661;140176;193210;0;21
r;10588663;140176;193212;0;21
r;10588664;140176;193213;0;21
r;10588665;140176;193214;0;21
r;10588666;140176;193215;0;21
r;10588668;140176;193217;0;21
r;10588669;140176;75258;0;21
r;10588670;140176;193218;0;21
r;10588671;140176;193219;0;21
r;10588672;140176;193220;0;21
r;10588673;140176;193221;0;21
r;10588674;140176;55332;0;21
r;10588675;140176;193222;0;21
r;10588677;140176;193224;0;21
r;10588679;140176;193226;0;21
r;10588680;140176;193227;0;21
r;10588681;140176;193228;0;21
r;10588682;140176;193229;0;21
r;10588684;140176;193231;0;21
r;10588685;140176;193232;0;21
r;10588687;140176;193234;0;21
r;10588689;140176;193236;0;21
r;10588690;140176;193237;0;21
r;10588691;140176;193238;0;21
r;10588692;140176;193239;0;21
r;10588694;140176;193241;0;21
r;10588695;140176;144595;0;21
r;10588696;140176;193242;0;21
r;10588697;140176;193243;0;21
r;10588698;140176;193244;0;21
r;10588699;140176;167975;0;21
r;10588700;140176;167977;0;21
r;10588701;140176;193245;0;21
r;10588702;140176;193246;0;21
r;10588703;140176;193247;0;21
r;10588704;140176;193248;0;21
r;10588707;140176;193251;0;21
r;10588708;140176;193252;0;21
r;10588709;140176;193253;0;21
r;10588710;140176;193254;0;21
r;10588711;140176;193255;0;21
r;10588712;140176;193256;0;21
r;10588713;140176;193257;0;21
r;10588714;140176;193258;0;21
r;10588715;140176;193259;0;21
r;10588716;140176;193260;0;21
r;10588717;140176;167993;0;21
r;10588718;140176;193261;0;21
r;10588719;140176;193262;0;21
r;10588720;140176;1962;0;21
r;10588721;140176;60778;0;21
r;10588723;140176;193263;0;21
r;10588724;140176;193264;0;21
r;10588726;140176;193266;0;21
r;10588728;140176;193268;0;21
r;10588729;140176;193269;0;21
r;10588730;140176;193270;0;21
r;10588731;140176;80769;0;21
r;10588736;140176;193274;0;21
r;10588738;140176;193275;0;21
r;10588739;140176;193276;0;21
r;10588740;140176;193277;0;21
r;10588741;140176;193278;0;21
r;10588745;140176;193281;0;21
r;10588746;140176;193282;0;21
r;10588747;140176;193283;0;21
r;10588748;140176;193284;0;21
r;10588749;140176;193285;0;21
r;10588750;140176;193286;0;21
r;10588752;140176;193288;0;21
r;10588753;140176;193289;0;21
r;10588754;140176;193290;0;21
r;10588755;140176;193291;0;21
r;10588757;140176;193293;0;21
r;10588758;140176;193294;0;21
r;10588759;140176;193295;0;21
r;10588760;140176;193296;0;21
r;10588761;140176;193297;0;21
r;10588762;140176;193298;0;21
r;10588763;140176;193299;0;21
r;10588764;140176;193300;0;21
r;10588765;140176;193301;0;21
r;10588767;140176;193303;0;21
r;10588769;140176;193305;0;21
r;10588770;140176;193306;0;21
r;10588771;140176;193307;0;21
r;10588773;140176;193309;0;21
r;10588775;140176;193311;0;21
r;10588776;140176;193312;0;21
r;10588777;140176;193313;0;21
r;10588778;140176;193314;0;21
r;10588779;140176;193315;0;21
r;10588780;140176;193316;0;21
r;10588781;140176;193317;0;21
r;10588782;140176;193318;0;21
r;10588783;140176;193319;0;21
r;10588784;140176;193320;0;21
r;10588785;140176;193321;0;21
r;10588786;140176;193322;0;21
r;10588787;140176;193323;0;21
r;10588788;140176;193324;0;21
r;10588790;140176;193326;0;21
r;10588793;140176;193329;0;21
r;10588794;140176;193330;0;21
r;10588795;140176;193331;0;21
r;10588796;140176;193332;0;21
r;10588797;140176;193333;0;21
r;10588799;140176;193335;0;21
r;10588800;140176;193336;0;21
r;10588801;140176;193337;0;21
r;10588802;140176;193338;0;21
r;10588803;140176;193339;0;21
r;10588804;140176;193340;0;21
r;10588806;140176;193342;0;21
r;10588807;140176;193343;0;21
r;10588808;140176;193344;0;21
r;10588809;140176;193345;0;21
r;10588810;140176;193346;0;21
r;10588811;140176;193347;0;21
r;10588812;140176;193348;0;21
r;10588813;140176;193349;0;21
r;10588814;140176;193350;0;21
r;10588816;140176;193352;0;21
r;10588818;140176;193354;0;21
r;10588819;140176;193355;0;21
r;10588820;140176;193356;0;21
r;10588821;140176;193357;0;21
r;10588822;140176;193358;0;21
r;10588823;140176;193359;0;21
r;10588824;140176;193360;0;21
r;10588825;140176;193361;0;21
r;10588826;140176;193362;0;21
r;10588827;140176;193363;0;21
r;10588828;140176;193364;0;21
r;10588829;140176;193365;0;21
r;10588830;140176;193366;0;21
r;10588831;140176;193367;0;21
r;10588832;140176;193368;0;21
r;10588833;140176;193369;0;21
r;10588834;140176;193370;0;21
r;10588835;140176;193371;0;21
r;10588836;140176;193372;0;21
r;10588837;140176;193373;0;21
r;10588838;140176;65702;0;21
r;10588839;140176;39514;0;21
r;10588842;140176;167997;0;21
r;10588843;140176;193376;0;21
r;10588844;140176;193377;0;21
r;10588845;140176;193378;0;21
